"wiki_3969","bbe_41351","0.8666666666666666"
"wiki_7347","bbe_15266","0.95"
"wiki_11209","bbe_4036","0.95"
"wiki_1639","bbe_36728","0.95"
"wiki_5574","bbe_2738","0.95"
"wiki_4306","bbe_3126","0.95"
"wiki_6972","bbe_31104","0.95"
"wiki_10510","bbe_1399","0.95"
"wiki_902","bbe_1786","0.95"
"wiki_2407","bbe_31839","0.95"
"wiki_430","bbe_51949","0.95"
"wiki_8541","bbe_37679","0.95"
"wiki_7612","bbe_46392","0.95"
"wiki_3034","bbe_38324","0.95"
"wiki_7173","bbe_13943","0.95"
"wiki_6982","bbe_7730","0.95"
"wiki_11342","bbe_48298","0.8666666666666666"
"wiki_1573","bbe_2673","0.95"
"wiki_6436","bbe_6499","0.95"
"wiki_901","bbe_22328","0.95"
"wiki_108","bbe_948","0.95"
"wiki_2505","bbe_41739","0.95"
"wiki_4672","bbe_129","0.95"
"wiki_7402","bbe_15078","0.95"
"wiki_7462","bbe_14635","0.95"
"wiki_3152","bbe_13371","0.95"
"wiki_2068","bbe_10249","0.95"
"wiki_1773","bbe_1718","0.95"
"wiki_4473","bbe_37144","0.95"
"wiki_10628","bbe_583","0.95"
"wiki_8818","bbe_866","0.95"
"wiki_578","bbe_17537","0.95"
"wiki_4498","bbe_552","0.95"
"wiki_3180","bbe_28839","0.95"
"wiki_6718","bbe_1349","0.95"
"wiki_8634","bbe_2394","0.95"
"wiki_6013","bbe_41086","0.95"
"wiki_5775","bbe_13957","0.95"
"wiki_2212","bbe_46603","0.95"
"wiki_2501","bbe_23810","0.95"
"wiki_7793","bbe_17067","0.95"
"wiki_3407","bbe_3082","0.95"
"wiki_11446","bbe_583","0.95"
"wiki_1354","bbe_13645","0.95"
"wiki_10041","bbe_10428","0.95"
"wiki_3591","bbe_25284","0.95"
"wiki_1238","bbe_9990","0.95"
"wiki_3569","bbe_7272","0.95"
"wiki_9218","bbe_25633","0.95"
"wiki_1576","bbe_10725","0.95"
"wiki_2629","bbe_5088","0.95"
"wiki_11441","bbe_8606","0.95"
"wiki_10765","bbe_42218","0.95"
"wiki_3415","bbe_44384","0.95"
"wiki_1213","bbe_44","0.95"
"wiki_10599","bbe_20284","0.95"
"wiki_7042","bbe_44915","0.95"
"wiki_3598","bbe_47349","0.95"
"wiki_5357","bbe_34188","0.95"
"wiki_9055","bbe_3014","0.95"
"wiki_8422","bbe_5487","0.95"
"wiki_10651","bbe_34556","0.95"
"wiki_4277","bbe_1649","0.95"
"wiki_11572","bbe_37680","0.95"
"wiki_6048","bbe_3585","0.8875"
"wiki_1086","bbe_13190","0.95"
"wiki_9922","bbe_565","0.95"
"wiki_5322","bbe_221","0.8666666666666666"
"wiki_3997","bbe_9385","0.95"
"wiki_5882","bbe_484","0.95"
"wiki_1608","bbe_9934","0.95"
"wiki_5351","bbe_15513","0.95"
"wiki_10856","bbe_15259","0.8666666666666666"
"wiki_3181","bbe_596","0.95"
"wiki_3829","bbe_39","0.95"
"wiki_8261","bbe_43898","0.95"
"wiki_1961","bbe_13478","0.95"
"wiki_5392","bbe_2234","0.95"
"wiki_3212","bbe_8088","0.95"
"wiki_10623","bbe_51971","0.95"
"wiki_2349","bbe_49333","0.95"
"wiki_1546","bbe_13536","0.95"
"wiki_9518","bbe_10","0.95"
"wiki_3805","bbe_1584","0.95"
"wiki_893","bbe_29452","0.95"
"wiki_3091","bbe_7925","0.95"
"wiki_5224","bbe_5497","0.95"
"wiki_10950","bbe_34556","0.95"
"wiki_4468","bbe_191","0.95"
"wiki_3895","bbe_12514","0.95"
"wiki_5977","bbe_23832","0.95"
"wiki_11403","bbe_43484","0.95"
"wiki_284","bbe_5019","0.95"
"wiki_822","bbe_16044","0.95"
"wiki_2225","bbe_41506","0.95"
"wiki_5534","bbe_5858","0.95"
"wiki_9898","bbe_37036","0.95"
"wiki_3734","bbe_12568","0.95"
"wiki_4763","bbe_34556","0.95"
"wiki_10973","bbe_48","0.95"
"wiki_7038","bbe_5118","0.8666666666666666"
"wiki_7735","bbe_22882","0.95"
"wiki_2635","bbe_39332","0.95"
"wiki_1875","bbe_29914","0.8666666666666666"
"wiki_10601","bbe_191","0.95"
"wiki_2672","bbe_8135","0.95"
"wiki_3889","bbe_7653","0.95"
"wiki_7879","bbe_9399","0.95"
"wiki_2726","bbe_46027","0.95"
"wiki_5238","bbe_38926","0.95"
"wiki_6568","bbe_43375","0.95"
"wiki_6711","bbe_5557","0.95"
"wiki_2970","bbe_1515","0.95"
"wiki_1710","bbe_35544","0.95"
"wiki_7560","bbe_14652","0.95"
"wiki_9188","bbe_6569","0.95"
"wiki_11313","bbe_1339","0.95"
"wiki_10008","bbe_231","0.95"
"wiki_9414","bbe_40730","0.95"
"wiki_4304","bbe_13076","0.95"
"wiki_9364","bbe_50665","0.95"
"wiki_4759","bbe_2824","0.95"
"wiki_9881","bbe_5393","0.95"
"wiki_5732","bbe_45724","0.95"
"wiki_7546","bbe_16951","0.95"
"wiki_10048","bbe_1458","0.95"
"wiki_4284","bbe_42539","0.95"
"wiki_11827","bbe_6558","0.95"
"wiki_6064","bbe_2968","0.95"
"wiki_8019","bbe_47931","0.95"
"wiki_7227","bbe_38697","0.95"
"wiki_7602","bbe_27960","0.95"
"wiki_269","bbe_13680","0.95"
"wiki_5342","bbe_13140","0.95"
"wiki_4548","bbe_7611","0.95"
"wiki_2289","bbe_3945","0.95"
"wiki_10158","bbe_15364","0.95"
"wiki_5931","bbe_35061","0.95"
"wiki_8763","bbe_10814","0.95"
"wiki_5051","bbe_31185","0.95"
"wiki_118","bbe_50431","0.95"
"wiki_2953","bbe_39056","0.95"
"wiki_3435","bbe_13772","0.95"
"wiki_3729","bbe_47813","0.95"
"wiki_303","bbe_393","0.95"
"wiki_11368","bbe_190","0.95"
"wiki_6506","bbe_9152","0.95"
"wiki_1840","bbe_34272","0.95"
"wiki_1027","bbe_5591","0.95"
"wiki_43","bbe_1075","0.95"
"wiki_3526","bbe_505","0.95"
"wiki_925","bbe_5964","0.95"
"wiki_4581","bbe_14926","0.95"
"wiki_4230","bbe_20869","0.95"
"wiki_2673","bbe_37102","0.95"
"wiki_6372","bbe_30106","0.95"
"wiki_6781","bbe_48680","0.95"
"wiki_51","bbe_31734","0.95"
"wiki_7058","bbe_17563","0.95"
"wiki_1307","bbe_5307","0.95"
"wiki_8209","bbe_4138","0.95"
"wiki_9528","bbe_16885","0.95"
"wiki_2244","bbe_39475","0.95"
"wiki_7579","bbe_10862","0.95"
"wiki_9604","bbe_49930","0.95"
"wiki_4918","bbe_292","0.95"
"wiki_1590","bbe_40059","0.95"
"wiki_8735","bbe_3253","0.95"
"wiki_10834","bbe_11732","0.95"
"wiki_8841","bbe_3144","0.95"
"wiki_4254","bbe_11003","0.95"
"wiki_5758","bbe_4562","0.95"
"wiki_9542","bbe_42654","0.95"
"wiki_4380","bbe_13430","0.95"
"wiki_9911","bbe_17304","0.95"
"wiki_812","bbe_31248","0.95"
"wiki_4789","bbe_7","0.95"
"wiki_11363","bbe_17862","0.95"
"wiki_631","bbe_45700","0.95"
"wiki_3147","bbe_7547","0.95"
"wiki_5728","bbe_5855","0.95"
"wiki_6824","bbe_42843","0.95"
"wiki_11796","bbe_9355","0.95"
"wiki_3628","bbe_52222","0.95"
"wiki_11179","bbe_9386","0.95"
"wiki_5974","bbe_1636","0.95"
"wiki_9592","bbe_18855","0.95"
"wiki_2556","bbe_2348","0.95"
"wiki_8558","bbe_14","0.95"
"wiki_10476","bbe_5171","0.95"
"wiki_2658","bbe_15400","0.95"
"wiki_4733","bbe_4482","0.95"
"wiki_6076","bbe_33610","0.95"
"wiki_3692","bbe_47000","0.95"
"wiki_7987","bbe_25723","0.95"
"wiki_8324","bbe_17250","0.95"
"wiki_4677","bbe_48","0.95"
"wiki_2616","bbe_26156","0.95"
"wiki_9451","bbe_11044","0.95"
"wiki_9337","bbe_22947","0.85"
"wiki_9222","bbe_9464","0.95"
"wiki_10068","bbe_50164","0.95"
"wiki_8897","bbe_114","0.95"
"wiki_991","bbe_4142","0.95"
"wiki_1833","bbe_39449","0.95"
"wiki_1194","bbe_1179","0.95"
"wiki_7989","bbe_2735","0.95"
"wiki_4899","bbe_393","0.95"
"wiki_4533","bbe_721","0.95"
"wiki_10107","bbe_1092","0.95"
"wiki_9695","bbe_17397","0.95"
"wiki_1660","bbe_714","0.95"
"wiki_3848","bbe_29518","0.95"
"wiki_1595","bbe_2596","0.95"
"wiki_8691","bbe_9940","0.95"
"wiki_11166","bbe_20313","0.95"
"wiki_9574","bbe_19341","0.95"
"wiki_322","bbe_5591","0.95"
"wiki_8892","bbe_43498","0.95"
"wiki_7761","bbe_4466","0.95"
"wiki_5793","bbe_36231","0.95"
"wiki_4872","bbe_24","0.95"
"wiki_7035","bbe_25819","0.95"
"wiki_9587","bbe_30520","0.95"
"wiki_200","bbe_50633","0.95"
"wiki_10534","bbe_630","0.95"
"wiki_8928","bbe_13649","0.95"
"wiki_995","bbe_5855","0.95"
"wiki_3981","bbe_21966","0.95"
"wiki_2640","bbe_34134","0.95"
"wiki_1679","bbe_6465","0.95"
"wiki_5138","bbe_15176","0.95"
"wiki_2348","bbe_1957","0.95"
"wiki_5177","bbe_38357","0.95"
"wiki_9073","bbe_18330","0.95"
"wiki_6512","bbe_959","0.95"
"wiki_6164","bbe_510","0.95"
"wiki_3082","bbe_6221","0.95"
"wiki_2353","bbe_22323","0.95"
